title,year,doi
Liquidity Cycles and Make/Take Fees in Electronic Markets,2009,10.1111/J.1540-6261.2012.01801.X
A Model of Shadow Banking: A Model of Shadow Banking,2013,10.1111/JOFI.12031
The Real Effects of Financial Shocks: Evidence from Exogenous Changes in Analyst Coverage,2013,10.1111/JOFI.12042
Can Time-Varying Risk of Rare Disasters Explain Aggregate Stock Market Volatility?: Time-Varying Risk of Rare Disasters,2013,10.1111/JOFI.12018
Fire Sales in a Model of Complexity: Fire Sales in a Model of Complexity,2013,10.1111/JOFI.12087
Market Expectations in the Cross-Section of Present Values: Market Expectations in the Cross-Section of Present Values,2013,10.1111/JOFI.12060
Organization Capital and the Cross-Section of Expected Returns: Organization Capital,2013,10.1111/JOFI.12034
Do Hostile Takeovers Stifle Innovation? Evidence from Antitakeover Legislation and Corporate Patenting: Takeovers and Innovation,2013,10.1111/JOFI.12019
What Do Consumers’ Fund Flows Maximize? Evidence from Their Brokers’ Incentives,2013,10.1111/j.1540-6261.2012.01798.x
Economic Nationalism in Mergers and Acquisitions,2012,10.1111/JOFI.12086
Dynamic Agency and the Q Theory of Investment,2008,10.1111/J.1540-6261.2012.01787.X
CEO Compensation and Board Structure Revisited,2010,10.1111/J.1540-6261.2012.01744.X
"Minutes of the Annual Membership Meeting, January 7, 2012",2012,10.1111/j.1540-6261.2012.01756.x
When It Pays to Pay Your Investment Banker: New Evidence on the Role of Financial Advisors in M&As,2011,10.1111/J.1540-6261.2011.01712.X
Information Disclosure and Corporate Governance,2011,10.1111/j.1540-6261.2011.01710.x
The Case for Intervening in Bankers' Pay,2011,10.1111/J.1540-6261.2012.01736.X
Private Equity Performance and Liquidity Risk,2012,10.1111/J.1540-6261.2012.01788.X
"Financial Flexibility, Bank Capital Flows, and Asset Prices",2012,10.1111/J.1540-6261.2012.01770.X
The Vote Is Cast: The Effect of Corporate Governance on Shareholder Value,2012,10.1111/j.1540-6261.2012.01776.x
On the Relative Pricing of Long‐Maturity Index Options and Collateralized Debt Obligations,2012,10.1111/J.1540-6261.2012.01779.X
Selective Publicity and Stock Prices,2010,10.1111/J.1540-6261.2012.01726.X
Early Exercise of Put Options on Stocks,2011,10.1111/J.1540-6261.2012.01752.X
Family Controlled Firms and Informed Trading: Evidence from Short Sales,2011,10.1111/J.1540-6261.2011.01714.X
Share Issuance and Factor Timing,2012,10.1111/J.1540-6261.2012.01730.X
Does Reputation Limit Opportunistic Behavior in the VC Industry? Evidence from Litigation against VCs,2012,10.1111/J.1540-6261.2012.01785.X
Presidential Address: The Corporation in Finance,2012,10.1111/J.1540-6261.2012.01745.X
Hedge Funds and Chapter 11,2011,10.1111/J.1540-6261.2012.01724.X
Agency Problems in Public Firms: Evidence from Corporate Jets in Leveraged Buyouts,2011,10.1111/J.1540-6261.2012.01784.X
Are Stocks Really Less Volatile in the Long Run?,2009,10.1111/J.1540-6261.2012.01722.X
The Value of Investment Banking Relationships: Evidence from the Collapse of Lehman Brothers,2012,10.1111/J.1540-6261.2011.01711.X
Mutual Fund Tax Clienteles,2012,10.1111/J.1540-6261.2012.01751.X
Individual Investor Trading and Return Patterns Around Earnings Announcements,2012,10.1111/J.1540-6261.2012.01727.X
Decoding Inside Information,2010,10.1111/J.1540-6261.2012.01740.X
"Don't Believe the Hype: Local Media Slant, Local Advertising, and Firm Value",2011,10.1111/J.1540-6261.2012.01725.X
The Power of Voice: Managerial Affective States and Future Firm Performance,2011,10.1111/J.1540-6261.2011.01705.X
A Simple Way to Estimate Bid-Ask Spreads from Daily High and Low Prices,2011,10.1111/J.1540-6261.2012.01729.X
Uncertainty about Government Policy and Stock Prices,2010,10.1111/J.1540-6261.2012.01746.X
Determinants of Cross-Border Mergers and Acquisitions,2011,10.1111/J.1540-6261.2012.01741.X
Why are U.S. Stocks More Volatile?,2011,10.1111/J.1540-6261.2012.01749.X
Regulatory Arbitrage and International Bank Flows,2011,10.1111/J.1540-6261.2012.01774.X
Carry Trades and Global Foreign Exchange Volatility,2011,10.1111/J.1540-6261.2012.01728.X
Rollover Risk and Credit Risk,2012,10.1111/J.1540-6261.2012.01721.X
Dynamic CEO Compensation,2011,10.1111/J.1540-6261.2012.01768.X
Financial Expertise as an Arms Race,2010,10.1111/J.1540-6261.2012.01771.X
External Networking and Internal Firm Governance,2012,10.1111/J.1540-6261.2011.01706.X
This Time is the Same: Using Bank Performance in 1998 to Explain Bank Performance During the Recent Financial Crisis,2011,10.1111/J.1540-6261.2012.01783.X
Did Subjectivity Play a Role in CDO Credit Ratings?,2011,10.1111/J.1540-6261.2012.01748.X
The International Transmission of Bank Liquidity Shocks: Evidence from an Emerging Market,2011,10.1111/J.1540-6261.2012.01737.X
The Supply-Side Determinants of Loan Contract Strictness,2011,10.1111/J.1540-6261.2012.01767.X
"Real Options, Volatility, and Stock Returns",2012,10.1111/J.1540-6261.2012.01754.X
Are Overconfident CEOs Better Innovators,2010,10.1111/J.1540-6261.2012.01753.X
Political Uncertainty and Corporate Investment Cycles,2012,10.1111/J.1540-6261.2011.01707.X
"Overconfidence, Compensation Contracts, and Capital Budgeting",2011,10.1111/J.1540-6261.2011.01686.X
IQ and Stock Market Participation,2010,10.1111/J.1540-6261.2011.01701.X
Do Individual Investors Have Asymmetric Information Based on Work Experience?,2009,10.1111/J.1540-6261.2011.01658.X
Systemic Liquidation Risk and the DiversityDiversification Trade-Off,2011,10.1111/J.1540-6261.2011.01666.X
Local Dividend Clienteles,2009,10.1111/J.1540-6261.2010.01645.X
The Real and Financial Implications of Corporate Hedging,2010,10.1111/J.1540-6261.2011.01683.X
Land and Credit: A Study of the Political Economy of Banking in the United States in the Early 20th Century,2009,10.1111/J.1540-6261.2011.01694.X
Derivative Pricing with Liquidity Risk: Theory and Evidence from the Credit Default Swap Market,2008,10.1111/J.1540-6261.2010.01630.X
Nonbinding Voting for Shareholder Proposals,2011,10.1111/J.1540-6261.2011.01682.X
Presidential Address: Discount Rates,2011,10.1111/J.1540-6261.2011.01671.X
Individual Investors and Volatility,2008,10.1111/j.1540-6261.2011.01668.x
"Ambiguous Information, Portfolio Inertia, and Excess Volatility",2011,10.1111/J.1540-6261.2011.01693.X
Do Buyouts (Still) Create Value,2011,10.1111/j.1540-6261.2010.01640.x
Stressed Not Frozen: The Fed Funds Market in the Financial Crisis,2010,10.1111/J.1540-6261.2011.01670.X
Does Poor Performance Damage the Reputation of Financial Intermediaries? Evidence from the Loan Syndication Market,2010,10.1111/J.1540-6261.2011.01692.X
Style-Related Comovement: Fundamentals or Labels?,2011,10.1111/J.1540-6261.2010.01633.X
Municipal Debt and Marginal Tax Rates: is There a Tax Premium in Asset Prices?,2009,10.1111/j.1540-6261.2011.01650.x
The Internal Governance of Firms,2011,10.1111/j.1540-6261.2011.01649.x
Why Don't U.S. Issuers Demand European Fees for IPOs?,2011,10.1111/J.1540-6261.2011.01699.X
Rollover Risk and Market Freezes,2011,10.1111/J.1540-6261.2011.01669.X
"Leverage, Moral Hazard and Liquidity",2010,10.1111/j.1540-6261.2010.01627.x
Asset Pricing with Garbage,2010,10.1111/J.1540-6261.2010.01629.X
Private Equity and Long-Run Investment: The Case of Innovation,2008,10.1111/j.1540-6261.2010.01639.x
Overconfidence and Early-Life Experiences: The Impact of Managerial Traits on Corporate Financial Policies,2010,10.1111/J.1540-6261.2011.01685.X
Prices or Knowledge? What Drives Demand for Financial Services in Emerging Markets?,2010,10.1111/J.1540-6261.2011.01696.X
Are Options on Index Futures Profitable for Risk Averse Investors? Empirical Evidence,2010,10.1111/J.1540-6261.2011.01665.X
"Why Do Mutual Fund Advisory Contracts Change? Performance, Growth and Spillover Effects",2010,10.1111/J.1540-6261.2010.01632.X
Who Drove and Burst the Tech Bubble?,2010,10.1111/J.1540-6261.2011.01663.X
In Search of Attention,2009,10.1111/j.1540-6261.2011.01679.x
Does Algorithmic Trading Improve Liquidity?,2010,10.1111/J.1540-6261.2010.01624.X
"Tails, Fears and Risk Premia",2009,10.1111/j.1540-6261.2011.01695.x
Estimation and Evaluation of Conditional Asset Pricing Models,2010,10.1111/J.1540-6261.2011.01654.X
The Decision to Privatize: Finance and Politics,2010,10.1111/J.1540-6261.2010.01631.X
Disasters Implied by Equity Index Options,2009,10.1111/J.1540-6261.2011.01697.X
"Corporate Governance, Product Market Competition, and Equity Prices",2008,10.1111/j.1540-6261.2010.01642.x
Big Bad Banks? The Winners and Losers from Bank Deregulation in the United States,2009,10.1111/J.1540-6261.2010.01589.X
Individualism and Momentum Around the World,2006,10.1111/J.1540-6261.2009.01532.X
Why Do Foreign Firms Leave U.S. Equity Markets,2010,10.1111/j.1540-6261.2010.01577.x
Lucky CEOs and Lucky Directors,2009,10.1111/J.1540-6261.2010.01618.X
The Impact of Deregulation and Financial Innovation on Consumers: The Case of the Mortgage Market,2010,10.1111/J.1540-6261.2009.01531.X
The Cost of Debt: The Journal of Finance®,2010,10.1111/J.1540-6261.2010.01611.X
"Human Capital, Bankruptcy and Capital Structure",2007,10.1111/J.1540-6261.2010.01556.X
"Collateral, Risk Management, and the Distribution of Debt Capacity",2010,10.1111/J.1540-6261.2010.01616.X
Sticks or Carrots? Optimal CEO Compensation when Managers are Loss-Averse,2008,10.1111/J.1540-6261.2010.01609.X
Performance and Persistence in Institutional Investment Management,2010,10.1111/J.1540-6261.2009.01550.X
Do Bonds Span Volatility Risk in the U.S. Treasury Market? A Specification Test for Affine Term Structure Models,2007,10.1111/J.1540-6261.2009.01546.X
A Bayesian Approach to Real Options: The Case of Distinguishing between Temporary and Permanent Shocks,2010,10.1111/J.1540-6261.2010.01599.X
Leverage Choice and Credit Spreads when Managers Risk Shift,2010,10.1111/J.1540-6261.2010.01617.X
Why Are CEOs Rarely Fired? Evidence from Structural Estimation,2010,10.1111/J.1540-6261.2010.01610.X
Time Variation in Liquidity: The Role of Market Maker Inventories and Revenues,2008,10.1111/J.1540-6261.2009.01530.X
Capital Structure as a Strategic Variable: Evidence from Collective Bargaining,2009,10.1111/J.1540-6261.2010.01565.X
Risk and the Corporate Structure of Banks,2008,10.1111/J.1540-6261.2010.01561.X
Information Quality and Long‐Run Risk: Asset Pricing Implications,2010,10.1111/J.1540-6261.2010.01572.X
The Net Benefits to Leverage,2009,10.1111/J.1540-6261.2010.01612.X
Executive Compensation and the Maturity Structure of Corporate Debt,2009,10.1111/J.1540-6261.2010.01563.X
Financial Strength and Product Market Behavior: The Real Effects of Corporate Cash Holdings,2010,10.1111/J.1540-6261.2010.01562.X
The New Game in Town: Competitive Effects of IPOs,2010,10.1111/J.1540-6261.2009.01542.X
A Gap-Filling Theory of Corporate Debt Maturity Choice,2008,10.1111/J.1540-6261.2010.01559.X
Intraday Patterns in the Cross-Section of Stock Returns,2010,10.1111/J.1540-6261.2010.01573.X
'Time for a Change': Loan Conditions and Bank Behavior when Firms Switch Banks,2010,10.1111/J.1540-6261.2010.01596.X
Genetic Variation in Financial Decision Making,2009,10.1111/J.1540-6261.2010.01592.X
Mutual Fund Incubation,2010,10.1111/J.1540-6261.2010.01579.X
Individual Investors and Local Bias,2009,10.1111/J.1540-6261.2010.01600.X
Exploring the Nature of 'Trader Intuition',2010,10.1111/J.1540-6261.2010.01591.X
False Discoveries in Mutual Fund Performance: Measuring Luck in Estimated Alphas,2005,10.1111/J.1540-6261.2009.01527.X
Luck Versus Skill in the Cross Section of Mutual Fund Returns,2009,10.1111/J.1540-6261.2010.01598.X
The Political Economy of Financial Regulation: Evidence from U.S. State Usury Laws in the 19th Century,2007,10.1111/J.1540-6261.2010.01560.X
Presidential Address: Asset Price Dynamics with Slow‐Moving Capital,2010,10.1111/J.1540-6261.2010.01569.X
Corporate Fraud and Business Conditions: Evidence from IPOs,2009,10.1111/J.1540-6261.2010.01615.X
Does Credit Competition Affect Small-Firm Finance?,2009,10.1111/J.1540-6261.2010.01555.X
The Variability of IPO Initial Returns,2006,10.1111/J.1540-6261.2009.01540.X
Price Discovery in Illiquid Markets: Do Financial Asset Prices Rise Faster Than They Fall?,2009,10.1111/J.1540-6261.2010.01590.X
Cash Holdings and Corporate Diversification,2008,10.1111/J.1540-6261.2010.01558.X
Personal Bankruptcy and Credit Market Competition,2010,10.1111/J.1540-6261.2009.01547.X
Networking as a Barrier to Entry and the Competitive Supply of Venture Capital,2010,10.1111/J.1540-6261.2010.01554.X
A Habit-Based Explanation of the Exchange Rate Risk Premium,2005,10.1111/J.1540-6261.2009.01525.X
Predictive Regressions: A Present-Value Approach,2010,10.1111/J.1540-6261.2010.01575.X
Are Liquidity and Information Risks Priced in the Treasury Bond Market,2009,10.1111/J.1540-6261.2008.01439.X
FELLOW OF THE AMERICAN FINANCE ASSOCIATION FOR 2009,2009,10.1111/J.1540-6261.2009.01521_2.X
International Taxation and the Direction and Volume of Cross-Border M&As,2006,10.1111/J.1540-6261.2009.01463.X
Market Sidedness: Insights into Motives for Trade Initiation,2007,10.1111/J.1540-6261.2008.01437.X
The Manipulation of Executive Stock Option Exercise Strategies: Information Timing and Backdating,2009,10.1111/J.1540-6261.2009.01513.X
Getting Out Early: An Analysis of Market Making Activity at the Recommending Analyst's Firm,2009,10.1111/J.1540-6261.2009.01502.X
Attracting Flows by Attracting Big Clients,2008,10.1111/J.1540-6261.2009.01496.X
Implications of Keeping‐Up‐with‐the‐Joneses Behavior for the Equilibrium Cross Section of Stock Returns: International Evidence,2009,10.1111/J.1540-6261.2009.01515.X
"First-Order Risk Aversion, Heterogeneity, and Asset Market Outcomes ∗",2009,10.1111/J.1540-6261.2009.01482.X
"Financial Constraints, Debt Capacity, and the Cross Section of Stock Returns",2009,10.1111/J.1540-6261.2009.01452.X
The Relation between Price and Performance in the Mutual Fund Industry,2009,10.1111/J.1540-6261.2009.01497.X
Labor and Corporate Governance: International Evidence from Restructuring Decisions,2006,10.1111/J.1540-6261.2008.01436.X
Analyzing the Tax Benefits from Employee Stock Options,2008,10.1111/J.1540-6261.2009.01480.X
Level Playing Fields in International Financial Regulation,2005,10.1111/J.1540-6261.2009.01460.X
Trading Costs and Returns for U.S. Equities: Estimating Effective Costs from Daily Data,2009,10.1111/J.1540-6261.2009.01469.X
Do Stock Mergers Create Value for Acquirers,2009,10.1111/J.1540-6261.2009.01459.X
Presidential Address: Sophisticated Investors and Market Efficiency,2009,10.1111/J.1540-6261.2009.01472.X
Share Repurchases and Pay-Performance Sensitivity of Employee Compensation Contracts,2008,10.1111/J.1540-6261.2008.01430.X
"Sensation Seeking, Overconfidence, and Trading Activity",2006,10.1111/J.1540-6261.2009.01443.X
Futures Prices in a Production Economy with Investment Constraints,2005,10.1111/j.1540-6261.2009.01466.x
"Business Networks, Corporate Governance and Contracting in the Mutual Fund Industry",2008,10.1111/J.1540-6261.2009.01498.X
Media Coverage and the Cross-section of Stock Returns,2008,10.1111/j.1540-6261.2009.01493.x
